Event,WhiteElo,BlackElo
37827,1957,2207
37828,2260,2186
37829,2092,2258
37830,2310,2332
37831,1985,2169
37832,2367,2348
37833,2522,2400
37834,2499,2532
37835,2307,2434
37836,2348,2146
37837,2497,2354
37838,2351,2169
37839,2261,2233
37840,2457,2485
37841,1928,2103
37842,2051,2071
37843,2090,2328
37844,2315,2318
37845,2235,2024
37846,2330,2173
37847,2285,2407
37848,2282,2325
37849,2199,2209
37850,2355,2280
37851,2033,1991
37852,2455,2415
37853,2377,2309
37854,2228,2432
37855,2278,2139
37856,2316,2152
37857,2478,2274
37858,2321,2117
37859,2127,2010
37860,2024,2048
37861,2362,2110
37862,2325,2313
37863,2257,2304
37864,2205,2377
37865,2220,2272
37866,1996,1813
37867,2006,1719
37868,2414,2438
37869,2147,2164
37870,2474,2332
37871,2217,2075
37872,2269,2229
37873,2481,2511
37874,2270,2061
37875,2080,1744
37876,2141,2247
37877,2037,1794
37878,2286,2291
37879,2293,2208
37880,2344,2546
37881,2344,2239
37882,2336,2425
37883,2426,2469
37884,2427,2211
37885,2326,2197
37886,2185,2115
37887,2558,2547
37888,2185,2139
37889,2229,2146
37890,2151,2033
37891,2181,2331
37892,2376,2285
37893,2327,2334
37894,2355,2416
37895,2155,2219
37896,2038,1992
37897,2283,2450
37898,2451,2255
37899,2015,1955
37900,2307,2338
37901,2103,1851
37902,2519,2442
37903,2360,2318
37904,2244,2413
37905,2404,2221
37906,2253,2094
37907,2471,2345
37908,2054,2220
37909,2131,1998
37910,2277,2093
37911,2362,2274
37912,2224,2085
37913,1856,1989
37914,2119,2077
37915,2376,2494
37916,2347,2249
37917,2223,2291
37918,2219,2127
37919,2231,2290
37920,2092,2296
37921,2176,2351
37922,2208,2116
37923,2210,2121
37924,2344,2424
37925,2502,2371
37926,2023,2357
37927,2290,2359
37928,2502,2512
37929,2343,2155
37930,2351,2366
37931,2463,2444
37932,2535,2457
37933,2483,2340
37934,2264,2183
37935,2332,2160
37936,2090,2366
37937,2420,2484
37938,2305,2429
37939,2426,2483
37940,2438,2398
37941,2086,1876
37942,2370,2356
37943,1977,2142
37944,2242,2269
37945,2247,2183
37946,2393,2536
37947,2099,1973
37948,2440,2397
37949,2217,2226
37950,2286,2207
37951,1975,1975
37952,2309,2453
37953,2094,2273
37954,1972,2148
37955,2275,2419
37956,2102,2283
37957,1894,1714
37958,2370,2498
37959,2369,2110
37960,2393,2409
37961,2235,2182
37962,2265,2452
37963,2373,2228
37964,1745,2159
37965,2211,2021
37966,2180,2255
37967,2140,2162
37968,2302,2472
37969,2176,2339
37970,2102,2122
37971,2377,2197
37972,2371,2185
37973,2398,2400
37974,2363,2396
37975,1885,2026
37976,2379,2416
37977,2363,2270
37978,2055,2051
37979,2416,2225
37980,2384,2097
37981,2489,2576
37982,2296,2162
37983,2410,2297
37984,1871,2179
37985,2399,2416
37986,2206,2376
37987,2329,2373
37988,2101,2263
37989,1891,2010
37990,2237,2082
37991,2225,2260
37992,2256,2263
37993,2453,2226
37994,2497,2429
37995,2169,2146
37996,2388,2367
37997,2142,2290
37998,2293,2424
37999,2488,2468
38000,1967,2216
38001,2379,2405
38002,2041,2027
38003,2452,2350
38004,2273,2173
38005,2371,2230
38006,2544,2466
38007,2006,2154
38008,2149,2169
38009,2169,2037
38010,2363,2481
38011,2184,1968
38012,1840,2033
38013,2183,2374
38014,2499,2417
38015,2367,2489
38016,2005,2197
38017,2389,2220
38018,2475,2289
38019,1841,2038
38020,2209,2107
38021,2277,2285
38022,2367,2483
38023,2450,2362
38024,2300,2167
38025,2266,2273
38026,1963,2051
38027,2023,1868
38028,2358,2340
38029,2334,2285
38030,2308,2282
38031,2385,2202
38032,2326,2443
38033,2480,2477
38034,2319,2152
38035,2376,2607
38036,2196,2269
38037,2391,2422
38038,2084,2277
38039,2441,2255
38040,2396,2309
38041,2352,2189
38042,2459,2414
38043,2185,2350
38044,2374,2247
38045,1983,2209
38046,2300,2278
38047,2349,2194
38048,2288,2280
38049,2138,1872
38050,2483,2603
38051,2256,2300
38052,2393,2316
38053,2112,2179
38054,2454,2337
38055,2402,2406
38056,2029,2245
38057,2415,2339
38058,2294,2255
38059,2579,2358
38060,1924,2150
38061,2303,2296
38062,2078,2252
38063,2187,2369
38064,2429,2461
38065,2012,2002
38066,2354,2515
38067,2349,2417
38068,2283,2285
38069,2190,2230
38070,2101,1960
38071,1981,2144
38072,1813,1955
38073,1757,1995
38074,2109,2045
38075,2285,2426
38076,2155,2148
38077,2209,2078
38078,2258,2312
38079,2445,2315
38080,2507,2306
38081,2300,2194
38082,1825,1613
38083,2423,2319
38084,2400,2253
38085,2371,2397
38086,2381,2442
38087,2249,2172
38088,2472,2482
38089,2060,2265
38090,2244,2397
38091,2214,2308
38092,1857,1843
38093,2248,2259
38094,2373,2235
38095,2483,2424
38096,1830,2004
38097,1814,2052
38098,2160,2109
38099,2298,2274
38100,2333,2370
38101,2109,2304
38102,2499,2526
38103,2302,2362
38104,2343,2346
38105,2272,2146
38106,2213,2263
38107,2196,2355
38108,2515,2436
38109,2242,2343
38110,1972,2170
38111,2172,2150
38112,2364,2367
38113,2098,1942
38114,2085,2096
38115,2329,2509
38116,2151,2356
38117,2380,2376
38118,2136,1890
38119,1990,1997
38120,2192,2211
38121,2279,2152
38122,2379,2239
38123,2056,2272
38124,2413,2466
38125,2376,2207
38126,2501,2421
38127,2272,2337
38128,2227,2403
38129,2396,2496
38130,2086,2224
38131,2493,2377
38132,2156,2377
38133,2095,2211
38134,2005,2159
38135,2323,2392
38136,2405,2419
38137,2119,1905
38138,2221,2397
38139,2277,2135
38140,2024,2233
38141,2291,2271
38142,2350,2413
38143,2403,2270
38144,1930,2121
38145,2233,2328
38146,2149,2137
38147,2376,2347
38148,2312,2318
38149,2360,2335
38150,2012,2173
38151,1969,2136
38152,2100,2035
38153,2124,2194
38154,2323,2284
38155,2091,2060
38156,2311,2447
38157,2232,2086
38158,2499,2517
38159,2309,2332
38160,2334,2207
38161,2336,2183
38162,2224,2091
38163,2159,2224
38164,1997,2121
38165,2427,2258
38166,2320,2245
38167,2253,2007
38168,2038,2108
38169,1991,2077
38170,2267,2427
38171,2304,2430
38172,2178,2280
38173,2076,2119
38174,2378,2392
38175,2286,2273
38176,2286,2105
38177,2190,2081
38178,2293,2438
38179,2344,2191
38180,2196,2463
38181,2236,2022
38182,1847,1908
38183,2350,2469
38184,2405,2268
38185,2304,2168
38186,2108,2096
38187,2316,2193
38188,2514,2503
38189,2108,2046
38190,2188,2298
38191,2483,2275
38192,2227,1912
38193,2473,2318
38194,2122,1920
38195,2295,2194
38196,2518,2370
38197,2256,2013
38198,2268,2282
38199,2362,2261
38200,2161,2000
38201,2249,2047
38202,2502,2406
38203,2212,2102
38204,2475,2315
38205,2060,2259
38206,2058,2007
38207,2303,2466
38208,2162,2049
38209,1866,2027
38210,2505,2353
38211,2574,2476
38212,2235,2024
38213,2221,2424
38214,2294,2454
38215,2174,2104
38216,2106,2319
38217,2301,2289
38218,2360,2018
38219,2408,2327
38220,2561,2455
38221,2210,2392
38222,2324,2249
38223,1961,2220
38224,2378,2396
38225,2207,2362
38226,2388,2252
38227,2065,2247
38228,2351,2329
38229,1949,2137
38230,1999,1825
38231,2111,1990
38232,2153,2245
38233,2266,2341
38234,2110,2184
38235,2178,2197
38236,1892,1785
38237,2359,2407
38238,2353,2232
38239,2549,2399
38240,2415,2297
38241,2160,2350
38242,2124,2092
38243,2385,2423
38244,2285,2214
38245,2021,1791
38246,2378,2365
38247,2329,2338
38248,2237,2354
38249,2359,2409
38250,1916,1837
38251,2172,2171
38252,2052,1888
38253,2273,2380
38254,2376,2353
38255,2282,2161
38256,2146,2348
38257,2206,1999
38258,1989,2081
38259,2233,2405
38260,2264,2292
38261,2346,2433
38262,2300,2291
38263,2175,2304
38264,2520,2508
38265,2475,2387
38266,2204,2304
38267,2199,2004
38268,2435,2282
38269,2353,2465
38270,2488,2358
38271,2042,2181
38272,2417,2412
38273,2378,2401
38274,2122,2169
38275,2377,2202
38276,2412,2262
38277,2126,2102
38278,2134,2347
38279,2308,2298
38280,2393,2387
38281,2407,2233
38282,2299,2303
38283,2269,2229
38284,2448,2434
38285,2225,2427
38286,2085,2314
38287,2373,2365
38288,1971,2040
38289,2237,2096
38290,2189,2368
38291,2292,2149
38292,1864,2051
38293,2044,2130
38294,2238,2295
38295,2155,2238
38296,2262,2168
38297,2186,2266
38298,2260,2485
38299,2068,2160
38300,2223,2069
38301,2265,2308
38302,2508,2348
38303,2082,1985
38304,2584,2572
38305,2291,2357
38306,2124,2309
38307,2418,2494
38308,2315,2098
38309,2170,2317
38310,2386,2376
38311,2318,2529
38312,2362,2414
38313,2365,2386
38314,2431,2279
38315,2173,2215
38316,2212,2280
38317,2227,2220
38318,2038,1987
38319,1985,2030
38320,2453,2248
38321,2276,2294
38322,2308,2448
38323,2368,2221
38324,2290,2352
38325,2202,2296
38326,2316,2464
38327,2472,2485
38328,2437,2425
38329,2210,2362
38330,2405,2393
38331,2353,2446
38332,2112,2261
38333,2040,2188
38334,2506,2377
38335,2320,2093
38336,2073,2204
38337,2365,2230
38338,2323,2227
38339,2333,2231
38340,2197,2453
38341,2220,2114
38342,2333,2309
38343,2142,2285
38344,2235,2306
38345,2276,2337
38346,2189,2095
38347,2361,2092
38348,2143,2352
38349,1970,2166
38350,2204,2392
38351,2287,2081
38352,2234,1973
38353,2266,2263
38354,2088,2213
38355,2204,2325
38356,2079,2087
38357,2280,2343
38358,2027,1848
38359,1956,2137
38360,2143,2155
38361,2353,2373
38362,2374,2297
38363,2203,2378
38364,2356,2297
38365,2238,2021
38366,1974,2090
38367,2214,2057
38368,2007,1805
38369,2176,2336
38370,2211,1998
38371,2431,2304
38372,2352,2256
38373,2199,2331
38374,2046,1869
38375,2254,2401
38376,2181,2346
38377,2340,2448
38378,2095,2005
38379,2526,2512
38380,2286,2132
38381,2421,2264
38382,2233,2155
38383,2353,2479
38384,2458,2300
38385,2297,2227
38386,2205,2245
38387,2329,2165
38388,1808,2087
38389,2312,2157
38390,2583,2501
38391,2570,2568
38392,2257,2086
38393,2028,2195
38394,2137,2010
38395,2250,2445
38396,2345,2476
38397,2465,2379
38398,2494,2498
38399,2264,2297
38400,2439,2277
38401,2309,2441
38402,2466,2311
38403,2337,2491
38404,2373,2402
38405,1984,2046
38406,2420,2568
38407,2296,2274
38408,2302,2325
38409,2209,2114
38410,2375,2371
38411,2151,2030
38412,2398,2288
38413,2329,2306
38414,2590,2503
38415,2396,2469
38416,2474,2275
38417,2218,2127
38418,2336,2186
38419,2377,2412
38420,2498,2452
38421,2425,2257
38422,2340,2371
38423,2218,2007
38424,2406,2422
38425,2382,2524
38426,2453,2450
38427,2119,2105
38428,2383,2355
38429,2345,2133
38430,2443,2434
38431,2265,2123
38432,2237,2187
38433,2234,2237
38434,2263,2457
38435,2175,2387
38436,1834,2062
38437,2497,2495
38438,2293,2139
38439,2328,2336
38440,2387,2270
38441,2108,2336
38442,2070,2254
38443,2275,2249
38444,1915,2075
38445,2349,2341
38446,2165,1965
38447,2139,1841
38448,2389,2246
38449,2430,2358
38450,2156,2167
38451,2311,2449
38452,2211,2104
38453,2378,2307
38454,2271,2184
38455,2389,2355
38456,2271,2059
38457,2188,2291
38458,2486,2385
38459,2354,2481
38460,1954,2121
38461,2358,2252
38462,2471,2486
38463,2280,2173
38464,2265,2139
38465,2183,2282
38466,2379,2352
38467,2223,2196
38468,2059,1917
38469,1939,2027
38470,2085,2087
38471,2356,2268
38472,2278,2114
38473,2011,2254
38474,2375,2404
38475,2425,2387
38476,2400,2203
38477,2260,2246
38478,2380,2388
38479,2138,2327
38480,2343,2315
38481,2677,2459
38482,2201,1979
38483,2370,2470
38484,2267,2404
38485,2356,2221
38486,2061,1960
38487,2370,2495
38488,2495,2332
38489,2360,2476
38490,2231,2283
38491,2277,2028
38492,2226,2029
38493,2120,2256
38494,2309,2306
38495,2194,2313
38496,2145,2304
38497,2485,2372
38498,2530,2407
38499,2253,2196
38500,2198,2388
38501,2532,2347
38502,2124,1989
38503,2277,2109
38504,2256,2558
38505,1998,2287
38506,2195,2088
38507,2309,2180
38508,2342,2216
38509,2427,2284
38510,2334,2531
38511,2169,1997
38512,2339,2210
38513,2227,2256
38514,2438,2369
38515,2035,2276
38516,2461,2466
38517,2252,2143
38518,2461,2363
38519,2345,2349
38520,2352,2133
38521,2491,2332
38522,2006,1870
38523,2462,2428
38524,2103,2225
38525,2161,2005
38526,2262,2014
38527,2164,2146
38528,2371,2401
38529,2404,2245
38530,2392,2359
38531,2207,2303
38532,1774,1923
38533,2337,2151
38534,2304,2090
38535,2234,2199
38536,2201,2369
38537,2212,2210
38538,2235,2356
38539,2172,2204
38540,2210,2209
38541,2351,2151
38542,2183,2317
38543,2124,2137
38544,2160,2348
38545,2321,2096
38546,2071,2252
38547,2162,1915
38548,2261,2259
38549,2377,2467
38550,2416,2313
38551,2270,2211
38552,2281,2211
38553,2219,2260
38554,2419,2379
38555,2108,2286
38556,2416,2347
38557,2149,2386
38558,2513,2303
38559,2117,2341
38560,2490,2499
38561,2405,2161
38562,2346,2252
38563,1958,2176
38564,2318,2397
38565,2385,2229
38566,2347,2477
38567,2041,2200
38568,1882,2043
38569,2341,2186
38570,2063,2274
38571,2225,2322
38572,1995,2151
38573,2328,2371
38574,2027,1992
38575,2371,2176
38576,2493,2436
38577,2363,2228
38578,2132,2250
38579,2484,2487
38580,2227,2309
38581,2314,2219
38582,2197,2393
38583,2308,2139
38584,2385,2242
38585,2462,2278
38586,2337,2222
38587,2048,2057
38588,2346,2211
38589,2232,2056
38590,2312,2316
38591,2147,1982
38592,2101,2038
38593,2256,2169
38594,2446,2322
38595,2279,2305
38596,2152,2340
38597,2104,2030
38598,2315,2307
38599,2400,2302
38600,2242,2258
38601,2343,2499
38602,2335,2273
38603,2282,2377
38604,2281,2347
38605,2365,2192
38606,2020,2102
38607,2341,2266
38608,2077,1890
38609,2347,2483
38610,2115,2025
38611,2255,2393
38612,2372,2210
38613,2417,2375
38614,1744,1980
38615,2311,2440
38616,2185,2179
38617,2177,2129
38618,2398,2378
38619,2489,2525
38620,2250,2301
38621,2336,2509
38622,2138,2308
38623,2368,2510
38624,2171,2081
38625,2069,2185
38626,2231,2318
38627,2179,2295
38628,1851,2112
38629,1802,2000
38630,2215,2042
38631,2233,2326
38632,2002,2012
38633,2260,2292
38634,2308,2452
38635,2388,2233
38636,2205,2039
38637,2132,2329
38638,2257,2270
38639,2229,2029
38640,2326,2141
38641,2102,1981
38642,1822,1935
38643,2207,2205
38644,2284,2304
38645,2349,2305
38646,2390,2230
38647,1967,1926
38648,2311,2143
38649,2203,2205
38650,1986,1925
38651,2309,2411
38652,2300,2163
38653,2092,1952
38654,2433,2408
38655,2228,2128
38656,2471,2390
38657,2048,2186
38658,2168,1857
38659,2129,2127
38660,2261,2336
38661,2522,2379
38662,2486,2349
38663,2305,2241
38664,2139,2386
38665,2142,2203
38666,2290,2190
38667,2036,2135
38668,2129,2127
38669,2307,2332
38670,2295,2281
38671,2095,2278
38672,2238,2033
38673,2237,2277
38674,2091,2037
38675,2480,2451
38676,2001,2140
38677,2095,2118
38678,2400,2439
38679,2511,2360
38680,2447,2402
38681,2348,2164
38682,2113,1986
38683,2480,2478
38684,2261,2108
38685,2440,2335
38686,2052,1955
38687,2037,1831
38688,2283,2423
38689,2190,2240
38690,2353,2364
38691,2197,2015
38692,2398,2103
38693,2186,1930
38694,2058,2269
38695,2369,2283
38696,2183,2259
38697,2139,2354
38698,2491,2347
38699,2161,2376
38700,2244,2294
38701,2388,2228
38702,2111,1961
38703,2354,2310
38704,2177,2289
38705,2331,2334
38706,2511,2376
38707,2226,2390
38708,2205,2325
38709,2529,2496
38710,1743,1982
38711,2145,2356
38712,2122,1855
38713,2015,2204
38714,2283,2366
38715,1951,2164
38716,2078,1957
38717,2391,2279
38718,2237,2107
38719,2432,2448
38720,2016,2257
38721,2491,2497
38722,1873,1960
38723,2358,2257
38724,2236,2130
38725,2469,2459
38726,2008,1999
38727,2364,2315
38728,2330,2182
38729,2236,2177
38730,2347,2272
38731,2071,1896
38732,2310,2150
38733,2521,2516
38734,2519,2472
38735,2268,2411
38736,2339,2386
38737,2079,1985
38738,2308,2178
38739,2380,2247
38740,2484,2418
38741,2294,2096
38742,2596,2493
38743,2043,1989
38744,2392,2374
38745,2146,2332
38746,2533,2514
38747,2440,2345
38748,2531,2540
38749,2225,2101
38750,2347,2197
38751,2155,2239
38752,2191,2321
38753,2410,2223
38754,2106,2114
38755,2217,2285
38756,2238,2358
38757,2327,2493
38758,2461,2337
38759,2388,2277
38760,2314,2223
38761,2391,2456
38762,2176,1986
38763,2451,2268
38764,1883,1862
38765,2233,2401
38766,2099,2154
38767,2491,2336
38768,2054,2076
38769,2291,2411
38770,2464,2304
38771,2431,2350
38772,2092,1993
38773,2175,2224
38774,2264,2400
38775,2192,2027
38776,2464,2325
38777,2188,2347
38778,2411,2356
38779,2212,2153
38780,2228,2240
38781,2378,2358
38782,1992,1847
38783,2045,2032
38784,2412,2248
38785,2122,1960
38786,2523,2403
38787,2189,2225
38788,2310,2302
38789,2233,2262
38790,2362,2474
38791,1851,2095
38792,2436,2274
38793,2453,2497
38794,2198,2404
38795,2197,2236
38796,2256,2351
38797,2155,2289
38798,2215,2389
38799,2206,2194
38800,2284,2068
38801,2395,2209
38802,2324,2329
38803,2173,2085
38804,2043,1951
38805,2192,2256
38806,1991,2106
38807,2194,2314
38808,2139,2366
38809,2307,2362
38810,2295,2487
38811,2237,2270
38812,2248,2282
38813,2278,2045
38814,1617,1841
38815,2440,2349
38816,2374,2239
38817,2414,2392
38818,2207,2395
38819,2263,2301
38820,2182,2168
38821,2214,2032
38822,1753,1964
38823,2467,2316
38824,2547,2446
38825,2337,2260
38826,2423,2438
38827,2036,1996
38828,2371,2464
38829,2050,2009
38830,2231,2178
38831,2459,2359
38832,2189,2288
38833,2386,2382
38834,2351,2281
38835,2076,2217
38836,2424,2235
38837,2424,2320
38838,2361,2363
38839,2269,2136
38840,2354,2324
38841,2195,2406
38842,2270,2096
38843,2260,2190
38844,2077,1977
38845,2266,2345
38846,2113,2127
38847,2199,2416
38848,2290,2341
38849,2353,2201
38850,2280,2226
38851,2227,2151
38852,2444,2261
38853,2167,2377
38854,2001,2245
38855,2453,2400
38856,2321,2380
38857,2217,2381
38858,2020,2036
38859,2314,2118
38860,2255,2341
38861,2235,2404
38862,2363,2370
38863,2345,2115
38864,2434,2525
38865,2301,2160
38866,2246,2239
38867,2396,2254
38868,2282,2091
38869,2412,2519
38870,1925,2058
38871,2313,2343
38872,2293,2264
38873,2056,2084
38874,2023,2163
38875,2332,2344
38876,2400,2401
38877,2292,2153
38878,2230,2264
38879,2294,2195
38880,2283,2477
38881,2493,2492
38882,2248,2225
38883,2217,2011
38884,2385,2488
38885,2376,2441
38886,2140,2250
38887,2123,2347
38888,2170,2314
38889,2027,1837
38890,2136,2244
38891,2391,2255
38892,2090,2075
38893,2422,2307
38894,2201,2275
38895,2269,2403
38896,2137,2308
38897,2070,1927
38898,2381,2540
38899,2212,2060
38900,2166,2035
38901,2267,2410
38902,2261,2164
38903,1870,1978
38904,2104,2263
38905,2183,2069
38906,2055,1983
38907,1746,2033
38908,2230,2028
38909,2090,2286
38910,2169,2321
38911,2552,2565
38912,2268,2097
38913,2316,2319
38914,2245,2157
38915,2429,2321
38916,2299,2313
38917,2206,2258
38918,2196,2186
38919,2464,2288
38920,2236,2449
38921,2359,2236
38922,2181,2366
38923,2446,2433
38924,2318,2164
38925,2441,2484
38926,2339,2220
38927,1874,2022
38928,2271,2328
38929,2363,2214
38930,2162,2199
38931,2346,2191
38932,2242,2053
38933,2298,2278
38934,2101,2221
38935,2306,2245
38936,2215,2030
38937,2562,2536
38938,2048,2051
38939,2391,2237
38940,2404,2550
38941,1997,2237
38942,2239,2254
38943,2125,2303
38944,2385,2394
38945,2038,2301
38946,2324,2401
38947,2084,2153
38948,2381,2319
38949,2029,1936
38950,2415,2441
38951,1959,2180
38952,2417,2252
38953,2577,2467
38954,1967,2220
38955,2406,2330
38956,2158,2309
38957,1931,2112
38958,2183,2333
38959,2446,2562
38960,2480,2351
38961,2455,2396
38962,2389,2366
38963,1881,2070
38964,2585,2389
38965,2173,2339
38966,2342,2084
38967,2332,2174
38968,2558,2460
38969,2212,2070
38970,2159,2296
38971,2446,2451
38972,2468,2478
38973,2365,2432
38974,2261,2346
38975,2369,2243
38976,2109,2023
38977,2191,2081
38978,2473,2361
38979,2340,2487
38980,2366,2406
38981,2416,2265
38982,2419,2431
38983,2372,2316
38984,2279,2037
38985,2404,2449
38986,2060,2308
38987,2428,2488
38988,2049,2300
38989,2119,2259
38990,2437,2446
38991,2467,2329
38992,2243,2134
38993,2245,2335
38994,2528,2415
38995,2178,2256
38996,2131,2096
38997,2013,2178
38998,2303,2453
38999,2223,2109
39000,2279,2422
39001,2524,2440
39002,2281,2041
39003,2140,2309
39004,2374,2397
39005,2272,2134
39006,2239,2258
39007,2106,1947
39008,2080,2282
39009,1931,1860
39010,2074,2337
39011,2231,2479
39012,2265,2357
39013,2525,2530
39014,1985,2215
39015,2171,2253
39016,2188,2385
39017,2188,2047
39018,2149,2313
39019,2149,2330
39020,2489,2496
39021,2231,2390
39022,2267,2416
39023,2246,2398
39024,2098,2291
39025,2220,2017
39026,2472,2330
39027,2516,2508
39028,2359,2070
39029,1963,1948
39030,2296,2118
39031,1897,1840
39032,2127,1922
39033,2185,2168
39034,2379,2389
39035,2163,2143
39036,2098,2156
39037,2026,1910
39038,2261,2387
39039,2258,2379
39040,2195,2140
39041,2216,2325
39042,2254,2270
39043,2165,2290
39044,2378,2494
39045,2266,2079
39046,2329,2229
39047,2206,2365
39048,2078,2052
39049,2182,2216
39050,2287,2261
39051,2203,2252
39052,2444,2447
39053,2267,2336
39054,1962,2050
39055,2290,2150
39056,2263,2103
39057,2206,2389
39058,2149,1985
39059,2231,2401
39060,2168,2184
39061,2305,2267
39062,1968,1786
39063,2505,2384
39064,2070,2201
39065,2297,2396
39066,2296,2417
39067,2204,2292
39068,2203,2354
39069,2540,2528
39070,2494,2316
39071,2254,2146
39072,2238,2116
39073,1878,2089
39074,1956,2035
39075,2286,2312
39076,2216,2337
39077,2398,2258
39078,2360,2446
39079,2182,2084
39080,2133,2299
39081,2540,2530
39082,2443,2443
39083,2357,2220
39084,2031,1991
39085,2166,2283
39086,2341,2499
